full_name	name	state	country	latitude	longitude	timezone
Saluzzo, Piedmont, Italy	Saluzzo	Piedmont	Italy	44.64671	7.49309	Europe/Rome
Ceglie Messapica, Apulia, Italy	Ceglie Messapica	Apulia	Italy	40.6462	17.51661	Europe/Rome
Le Pecq, Ile-de-France, France	Le Pecq	Ile-de-France	France	48.89317	2.10371	Europe/Paris
Manzanares, Caldas Department, Colombia	Manzanares	Caldas Department	Colombia	5.25397	-75.15403	America/Bogota
Las Tres Torres, Catalonia, Spain	Las Tres Torres	Catalonia	Spain	41.39989	2.12931	Europe/Madrid
Segbwema, Eastern Province, Sierra Leone	Segbwema	Eastern Province	Sierra Leone	7.99471	-10.9502	Africa/Freetown
Paralowie, South Australia, Australia	Paralowie	South Australia	Australia	-34.75705	138.60819	Australia/Adelaide
Zhongling, Chongqing, China	Zhongling	Chongqing	China	28.29675	108.95841	Asia/Shanghai
Tarauaca, Acre, Brazil	Tarauaca	Acre	Brazil	-8.16139	-70.76556	America/Rio_Branco
Swansea, Massachusetts, United States	Swansea	Massachusetts	United States	41.74816	-71.18977	America/New_York
Hidalgo, Nuevo Leon, Mexico	Hidalgo	Nuevo Leon	Mexico	25.97205	-100.45029	America/Monterrey
Do'stlik Shahri, Jizzakh Region, Uzbekistan	Do'stlik Shahri	Jizzakh Region	Uzbekistan	40.52881	68.03153	Asia/Samarkand
Herzele, Flanders, Belgium	Herzele	Flanders	Belgium	50.88681	3.89014	Europe/Brussels
Guerande, Pays de la Loire, France	Guerande	Pays de la Loire	France	47.32829	-2.42934	Europe/Paris
Donna, Texas, United States	Donna	Texas	United States	26.17035	-98.05195	America/Chicago
Illertissen, Bavaria, Germany	Illertissen	Bavaria	Germany	48.22336	10.10347	Europe/Berlin
Kensington, England, United Kingdom	Kensington	England	United Kingdom	53.40861	-2.95283	Europe/London
Mucur, Kirsehir, Turkey	Mucur	Kirsehir	Turkey	39.06147	34.38286	Europe/Istanbul
Vienna, Virginia, United States	Vienna	Virginia	United States	38.90122	-77.26526	America/New_York
Pinewood, Florida, United States	Pinewood	Florida	United States	25.86898	-80.21699	America/New_York
Jiangjia, Chongqing, China	Jiangjia	Chongqing	China	29.39306	106.81917	Asia/Shanghai
San Estanislao, Bolivar, Colombia	San Estanislao	Bolivar	Colombia	10.39833	-75.15111	America/Bogota
South Norwood, England, United Kingdom	South Norwood	England	United Kingdom	51.39944	-0.07469	Europe/London
Tupi, Soccsksargen, Philippines	Tupi	Soccsksargen	Philippines	6.33444	124.95278	Asia/Manila
L'Ancienne-Lorette, Quebec, Canada	L'Ancienne-Lorette	Quebec	Canada	46.79392	-71.35191	America/Toronto
Senador Pompeu, Ceara, Brazil	Senador Pompeu	Ceara	Brazil	-5.58806	-39.37167	America/Fortaleza
Vallensbaek, Capital Region, Denmark	Vallensbaek	Capital Region	Denmark	55.62199	12.38511	Europe/Copenhagen
Co Loa, Hanoi, Vietnam	Co Loa	Hanoi	Vietnam	21.11667	105.86667	Asia/Bangkok
Lansdale, Pennsylvania, United States	Lansdale	Pennsylvania	United States	40.2415	-75.28379	America/New_York
Blanchardstown, Leinster, Ireland	Blanchardstown	Leinster	Ireland	53.38806	-6.37556	Europe/Dublin
San Francisco Tlalcilalcalpan, Mexico	San Francisco Tlalcilalcalpan	Mexico	Mexico	19.29474	-99.76771	America/Mexico_City
Vostryakovo, Moscow Oblast, Russia	Vostryakovo	Moscow Oblast	Russia	55.39934	37.80829	Europe/Moscow
Nyamuswa, Mara, Tanzania	Nyamuswa	Mara	Tanzania	-1.9	34.01667	Africa/Dar_es_Salaam
Ciudad Guadalupe Victoria, Durango, Mexico	Ciudad Guadalupe Victoria	Durango	Mexico	24.44401	-104.12156	America/Monterrey
Langru, Xinjiang, China	Langru	Xinjiang	China	36.89333	79.62139	Asia/Urumqi
Tolentino, The Marches, Italy	Tolentino	The Marches	Italy	43.20918	13.28524	Europe/Rome
Cowley, England, United Kingdom	Cowley	England	United Kingdom	51.73213	-1.20631	Europe/London
Harringay, England, United Kingdom	Harringay	England	United Kingdom	51.5824	-0.09956	Europe/London
Merenwijk, South Holland, The Netherlands	Merenwijk	South Holland	The Netherlands	52.17655	4.50885	Europe/Amsterdam
Garui, West Bengal, India	Garui	West Bengal	India	22.63333	88.4	Asia/Kolkata
Floirac, Nouvelle-Aquitaine, France	Floirac	Nouvelle-Aquitaine	France	44.83061	-0.52675	Europe/Paris
Eibergen, Gelderland, The Netherlands	Eibergen	Gelderland	The Netherlands	52.1	6.64861	Europe/Amsterdam
Seka, Bueng Kan, Thailand	Seka	Bueng Kan	Thailand	17.92851	103.95519	Asia/Bangkok
Surry Hills, New South Wales, Australia	Surry Hills	New South Wales	Australia	-33.88374	151.21282	Australia/Sydney
Turgutreis, Mugla, Turkey	Turgutreis	Mugla	Turkey	37.01667	27.26667	Europe/Istanbul
Zvenihorodka, Cherkasy, Ukraine	Zvenihorodka	Cherkasy	Ukraine	49.07765	30.96074	Europe/Kyiv
Sevierville, Tennessee, United States	Sevierville	Tennessee	United States	35.86815	-83.56184	America/New_York
Saint Peter Port, St Peter Port, Guernsey	Saint Peter Port	St Peter Port	Guernsey	49.45981	-2.53527	Europe/Guernsey
Chickasha, Oklahoma, United States	Chickasha	Oklahoma	United States	35.05257	-97.93643	America/Chicago
Kingsland, Georgia, United States	Kingsland	Georgia	United States	30.79996	-81.68983	America/New_York
Khatra, West Bengal, India	Khatra	West Bengal	India	22.97617	86.85462	Asia/Kolkata
Borongan, Eastern Visayas, Philippines	Borongan	Eastern Visayas	Philippines	11.60806	125.43194	Asia/Manila
Uthal, Balochistan, Pakistan	Uthal	Balochistan	Pakistan	25.80722	66.62194	Asia/Karachi
Zuerich (Kreis 9) / Albisrieden, Zurich, Switzerland	Zuerich (Kreis 9) / Albisrieden	Zurich	Switzerland	47.37398	8.49007	Europe/Zurich
Novoukrayinka, Kirovohrad, Ukraine	Novoukrayinka	Kirovohrad	Ukraine	48.31661	31.52355	Europe/Kyiv
Sao Felix do Xingu, Para, Brazil	Sao Felix do Xingu	Para	Brazil	-6.64472	-51.995	America/Belem
Gunzenhausen, Bavaria, Germany	Gunzenhausen	Bavaria	Germany	49.11663	10.75971	Europe/Berlin
Albignasego, Veneto, Italy	Albignasego	Veneto	Italy	45.34705	11.86781	Europe/Rome
Norbury, England, United Kingdom	Norbury	England	United Kingdom	51.41667	-0.11667	Europe/London
Uvalde, Texas, United States	Uvalde	Texas	United States	29.20968	-99.78617	America/Chicago
Rakovnik, Central Bohemia, Czechia	Rakovnik	Central Bohemia	Czechia	50.1037	13.7334	Europe/Prague
Clanton Park, Ontario, Canada	Clanton Park	Ontario	Canada	43.74198	-79.4463	America/Toronto
Haselhorst, Berlin, Germany	Haselhorst	Berlin	Germany	52.54409	13.23743	Europe/Berlin
Garhshankar, Punjab, India	Garhshankar	Punjab	India	31.21537	76.14149	Asia/Kolkata
Enfield Lock, England, United Kingdom	Enfield Lock	England	United Kingdom	51.67086	-0.02748	Europe/London
El Crucero, Managua Department, Nicaragua	El Crucero	Managua Department	Nicaragua	11.99008	-86.30954	America/Managua
Hillcrest Heights, Maryland, United States	Hillcrest Heights	Maryland	United States	38.83289	-76.95942	America/New_York
Tondi, Tamil Nadu, India	Tondi	Tamil Nadu	India	9.74173	79.01774	Asia/Kolkata
Hilchenbach, North Rhine-Westphalia, Germany	Hilchenbach	North Rhine-Westphalia	Germany	50.99687	8.11062	Europe/Berlin
Yuxi, Chongqing, China	Yuxi	Chongqing	China	30.32392	105.77743	Asia/Shanghai
Varjota, Ceara, Brazil	Varjota	Ceara	Brazil	-4.19444	-40.47667	America/Fortaleza
Stuart, Florida, United States	Stuart	Florida	United States	27.19755	-80.25283	America/New_York
Ersheng, Chongqing, China	Ersheng	Chongqing	China	29.46583	106.77083	Asia/Shanghai
La Esperanza, Quetzaltenango, Guatemala	La Esperanza	Quetzaltenango	Guatemala	14.87169	-91.5614	America/Guatemala
Fuenterrabia, Basque Country, Spain	Fuenterrabia	Basque Country	Spain	43.36859	-1.79622	Europe/Madrid
Petitgoa I, Bas-Sassandra District, Ivory Coast	Petitgoa I	Bas-Sassandra District	Ivory Coast	6.12024	-6.71253	Africa/Abidjan
Tasbuget, Qyzylorda, Kazakhstan	Tasbuget	Qyzylorda	Kazakhstan	44.77018	65.55461	Asia/Qyzylorda
Fairhaven, Massachusetts, United States	Fairhaven	Massachusetts	United States	41.6376	-70.90365	America/New_York
Avon, Indiana, United States	Avon	Indiana	United States	39.76282	-86.39972	America/Indiana/Indianapolis
Innere Stadt, Vienna, Austria	Innere Stadt	Vienna	Austria	48.20906	16.37135	Europe/Vienna
Tita, Centre-Ouest, Burkina Faso	Tita	Centre-Ouest	Burkina Faso	11.92092	-2.51536	Africa/Ouagadougou
La Mana, Cotopaxi, Ecuador	La Mana	Cotopaxi	Ecuador	-0.94094	-79.22506	America/Guayaquil
Zachary, Louisiana, United States	Zachary	Louisiana	United States	30.64852	-91.1565	America/Chicago
Lymington, England, United Kingdom	Lymington	England	United Kingdom	50.75916	-1.53828	Europe/London
Kochenevo, Novosibirsk Oblast, Russia	Kochenevo	Novosibirsk Oblast	Russia	55.0218	82.202	Asia/Novosibirsk
Red Wing, Minnesota, United States	Red Wing	Minnesota	United States	44.56247	-92.5338	America/Chicago
Agua Preta, Pernambuco, Brazil	Agua Preta	Pernambuco	Brazil	-8.7075	-35.53056	America/Recife
Hofgeismar, Hesse, Germany	Hofgeismar	Hesse	Germany	51.49607	9.385	Europe/Berlin
San Antonio Acahualco, Mexico	San Antonio Acahualco	Mexico	Mexico	19.274	-99.77169	America/Mexico_City
Lapai, Niger State, Nigeria	Lapai	Niger State	Nigeria	9.04439	6.57089	Africa/Lagos
Mbuguni, Arusha, Tanzania	Mbuguni	Arusha	Tanzania	-3.56667	36.95	Africa/Dar_es_Salaam
Proletar, Sughd, Tajikistan	Proletar	Sughd	Tajikistan	40.16713	69.50163	Asia/Dushanbe
Santa Lucia, Canelones, Uruguay	Santa Lucia	Canelones	Uruguay	-34.45333	-56.39056	America/Montevideo
Sikeston, Missouri, United States	Sikeston	Missouri	United States	36.87672	-89.58786	America/Chicago
Jasaan, Northern Mindanao, Philippines	Jasaan	Northern Mindanao	Philippines	8.65417	124.75556	Asia/Manila
Camana, Arequipa, Peru	Camana	Arequipa	Peru	-16.62375	-72.71055	America/Lima
Lapy, Podlasie, Poland	Lapy	Podlasie	Poland	52.9911	22.88422	Europe/Warsaw
Gargzdai, Klaipeda County, Lithuania	Gargzdai	Klaipeda County	Lithuania	55.70951	21.39441	Europe/Vilnius
Pupiales, Narino, Colombia	Pupiales	Narino	Colombia	0.87136	-77.64027	America/Bogota
Erba, Lombardy, Italy	Erba	Lombardy	Italy	45.8088	9.22609	Europe/Rome
Bethpage, New York, United States	Bethpage	New York	United States	40.74427	-73.48207	America/New_York
Bilohirsk, Crimea, Ukraine	Bilohirsk	Crimea	Ukraine	45.05679	34.60386	Europe/Simferopol
Erenhot, Inner Mongolia, China	Erenhot	Inner Mongolia	China	43.6475	111.97667	Asia/Shanghai
Neratovice, Central Bohemia, Czechia	Neratovice	Central Bohemia	Czechia	50.25926	14.51759	Europe/Prague
Kindi, Centre-Ouest, Burkina Faso	Kindi	Centre-Ouest	Burkina Faso	12.4386	-2.03279	Africa/Ouagadougou
Ipubi, Pernambuco, Brazil	Ipubi	Pernambuco	Brazil	-7.65194	-40.14889	America/Recife
Zafra, Extremadura, Spain	Zafra	Extremadura	Spain	38.42539	-6.41734	Europe/Madrid
Namponkore, Est, Burkina Faso	Namponkore	Est	Burkina Faso	11.73748	1.77718	Africa/Ouagadougou
Sam Shing, Tuen Mun, Hong Kong	Sam Shing	Tuen Mun	Hong Kong	22.38128	113.97872	Asia/Hong_Kong
Orleans, Santa Catarina, Brazil	Orleans	Santa Catarina	Brazil	-28.35889	-49.29139	America/Sao_Paulo
Concord, Missouri, United States	Concord	Missouri	United States	38.5245	-90.35734	America/Chicago
Burgdorf, Bern, Switzerland	Burgdorf	Bern	Switzerland	47.05901	7.62786	Europe/Zurich
Kilwinning, Scotland, United Kingdom	Kilwinning	Scotland	United Kingdom	55.65333	-4.70666	Europe/London
Andes, Antioquia, Colombia	Andes	Antioquia	Colombia	5.6561	-75.87877	America/Bogota
Koenigslutter am Elm, Lower Saxony, Germany	Koenigslutter am Elm	Lower Saxony	Germany	52.25116	10.81683	Europe/Berlin
Louth, England, United Kingdom	Louth	England	United Kingdom	53.36664	-0.00438	Europe/London
Flowing Wells, Arizona, United States	Flowing Wells	Arizona	United States	32.29396	-111.00982	America/Phoenix
Kogarah, New South Wales, Australia	Kogarah	New South Wales	Australia	-33.9681	151.13564	Australia/Sydney
Nainwa, Rajasthan, India	Nainwa	Rajasthan	India	25.77145	75.84978	Asia/Kolkata
Umina Beach, New South Wales, Australia	Umina Beach	New South Wales	Australia	-33.52314	151.31325	Australia/Sydney
Kuoshi'airike, Xinjiang, China	Kuoshi'airike	Xinjiang	China	38.62275	77.27948	Asia/Urumqi
Olten, Solothurn, Switzerland	Olten	Solothurn	Switzerland	47.34999	7.90329	Europe/Zurich
Khilchipur, Madhya Pradesh, India	Khilchipur	Madhya Pradesh	India	24.03943	76.578	Asia/Kolkata
Bharwari, Uttar Pradesh, India	Bharwari	Uttar Pradesh	India	25.56078	81.49164	Asia/Kolkata
Bad Salzungen, Thuringia, Germany	Bad Salzungen	Thuringia	Germany	50.81342	10.2361	Europe/Berlin
Burutu, Delta, Nigeria	Burutu	Delta	Nigeria	5.35328	5.50826	Africa/Lagos
Pirai do Sul, Parana, Brazil	Pirai do Sul	Parana	Brazil	-24.52611	-49.94861	America/Sao_Paulo
Aguas Vermelhas, Minas Gerais, Brazil	Aguas Vermelhas	Minas Gerais	Brazil	-15.74722	-41.46	America/Sao_Paulo
Katpadi, Tamil Nadu, India	Katpadi	Tamil Nadu	India	12.96951	79.14552	Asia/Kolkata
Medvedevo, Mariy-El Republic, Russia	Medvedevo	Mariy-El Republic	Russia	56.63402	47.8035	Europe/Moscow
Bridgeview, Illinois, United States	Bridgeview	Illinois	United States	41.75003	-87.80422	America/Chicago
Fairview Park, Ohio, United States	Fairview Park	Ohio	United States	41.44144	-81.8643	America/New_York
Alagoa Grande, Paraiba, Brazil	Alagoa Grande	Paraiba	Brazil	-7.04159	-35.62699	America/Fortaleza
Ilinden, North Macedonia	Ilinden	Ilinden	North Macedonia	41.99451	21.58002	Europe/Skopje
Laguna Woods, California, United States	Laguna Woods	California	United States	33.6103	-117.72533	America/Los_Angeles
Yemva, Komi, Russia	Yemva	Komi	Russia	62.58999	50.85939	Europe/Moscow
Anacortes, Washington, United States	Anacortes	Washington	United States	48.5126	-122.61267	America/Los_Angeles
Tuntum, Maranhao, Brazil	Tuntum	Maranhao	Brazil	-5.25806	-44.64889	America/Fortaleza
Midar, Oriental, Morocco	Midar	Oriental	Morocco	34.94025	-3.53311	Africa/Casablanca
Tonder, South Denmark, Denmark	Tonder	South Denmark	Denmark	54.93306	8.86674	Europe/Copenhagen
Aabenraa, South Denmark, Denmark	Aabenraa	South Denmark	Denmark	55.04434	9.41741	Europe/Copenhagen
Wu'erqi, Xinjiang, China	Wu'erqi	Xinjiang	China	37.32019	79.55926	Asia/Urumqi
Bhainsdehi, Madhya Pradesh, India	Bhainsdehi	Madhya Pradesh	India	21.64491	77.63023	Asia/Kolkata
Te Atatu South, Auckland, New Zealand	Te Atatu South	Auckland	New Zealand	-36.86472	174.64768	Pacific/Auckland
Jalajala, Calabarzon, Philippines	Jalajala	Calabarzon	Philippines	14.353	121.3225	Asia/Manila
Mount Clemens, Michigan, United States	Mount Clemens	Michigan	United States	42.59726	-82.87798	America/Detroit
Canon City, Colorado, United States	Canon City	Colorado	United States	38.44098	-105.24245	America/Denver
Saint Michael, Minnesota, United States	Saint Michael	Minnesota	United States	45.20996	-93.66496	America/Chicago
South River, New Jersey, United States	South River	New Jersey	United States	40.44649	-74.38598	America/New_York
Dajabon, Dominican Republic	Dajabon	Dajabon	Dominican Republic	19.54878	-71.70829	America/Santo_Domingo
Fort Thomas, Kentucky, United States	Fort Thomas	Kentucky	United States	39.07506	-84.44716	America/New_York
Madipakkam, Tamil Nadu, India	Madipakkam	Tamil Nadu	India	12.96226	80.19864	Asia/Kolkata
Tlaltenango de Sanchez Roman, Zacatecas, Mexico	Tlaltenango de Sanchez Roman	Zacatecas	Mexico	21.78221	-103.30298	America/Mexico_City
Seeheim-Jugenheim, Hesse, Germany	Seeheim-Jugenheim	Hesse	Germany	49.765	8.65194	Europe/Berlin
Zvenigorod, Moscow Oblast, Russia	Zvenigorod	Moscow Oblast	Russia	55.73401	36.85918	Europe/Moscow
Kampung Tanjung Karang, Selangor, Malaysia	Kampung Tanjung Karang	Selangor	Malaysia	3.4242	101.1849	Asia/Kuala_Lumpur
Collipulli, Araucania, Chile	Collipulli	Araucania	Chile	-37.95453	-72.43438	America/Santiago
Alcaniz, Aragon, Spain	Alcaniz	Aragon	Spain	41.05	-0.13333	Europe/Madrid
Talwandi Bhai, Punjab, India	Talwandi Bhai	Punjab	India	30.85584	74.92979	Asia/Kolkata
Kumbhraj, Madhya Pradesh, India	Kumbhraj	Madhya Pradesh	India	24.37338	77.04841	Asia/Kolkata
Jutou, Gansu, China	Jutou	Gansu	China	34.82083	105.03389	Asia/Shanghai
Johnstone, Scotland, United Kingdom	Johnstone	Scotland	United Kingdom	55.82906	-4.51605	Europe/London
Gokavaram, Andhra Pradesh, India	Gokavaram	Andhra Pradesh	India	17.25823	81.84985	Asia/Kolkata
Sunset, Florida, United States	Sunset	Florida	United States	25.70594	-80.35228	America/New_York
Padampur, Odisha, India	Padampur	Odisha	India	20.99932	83.06325	Asia/Kolkata
Guinguineo, Fatick, Senegal	Guinguineo	Fatick	Senegal	14.26667	-15.95	Africa/Dakar
Prospect Heights, Illinois, United States	Prospect Heights	Illinois	United States	42.0953	-87.93757	America/Chicago
Loxstedt, Lower Saxony, Germany	Loxstedt	Lower Saxony	Germany	53.46667	8.65	Europe/Berlin
Kirchhain, Hesse, Germany	Kirchhain	Hesse	Germany	50.8272	8.92806	Europe/Berlin
Kezmarok, Presov Region, Slovakia	Kezmarok	Presov Region	Slovakia	49.13571	20.43352	Europe/Bratislava
Sabaneta, Santiago Rodriguez, Dominican Republic	Sabaneta	Santiago Rodriguez	Dominican Republic	19.47793	-71.34125	America/Santo_Domingo
Las Cabezas de San Juan, Andalusia, Spain	Las Cabezas de San Juan	Andalusia	Spain	36.9838	-5.93933	Europe/Madrid
Griffith, Indiana, United States	Griffith	Indiana	United States	41.52837	-87.42365	America/Chicago
Parelhas, Rio Grande do Norte, Brazil	Parelhas	Rio Grande do Norte	Brazil	-6.68778	-36.6575	America/Fortaleza
Caronno Pertusella, Lombardy, Italy	Caronno Pertusella	Lombardy	Italy	45.59777	9.04634	Europe/Rome
Estelle, Louisiana, United States	Estelle	Louisiana	United States	29.84576	-90.10674	America/Chicago
Namyslow, Opole Voivodeship, Poland	Namyslow	Opole Voivodeship	Poland	51.075920000000004	17.72284	Europe/Warsaw
Feira, Aveiro, Portugal	Feira	Aveiro	Portugal	40.92535	-8.54277	Europe/Lisbon
Butiama, Mara, Tanzania	Butiama	Mara	Tanzania	-1.76667	33.96667	Africa/Dar_es_Salaam
Fazakerley, England, United Kingdom	Fazakerley	England	United Kingdom	53.4614	-2.92863	Europe/London
The Gap, Queensland, Australia	The Gap	Queensland	Australia	-27.44187	152.93861	Australia/Brisbane
Kishapu, Shinyanga, Tanzania	Kishapu	Shinyanga	Tanzania	-3.61667	33.86667	Africa/Dar_es_Salaam
Aki, Kochi, Japan	Aki	Kochi	Japan	33.5	133.9	Asia/Tokyo
Schofield Barracks, Hawaii, United States	Schofield Barracks	Hawaii	United States	21.49837	-158.06515	Pacific/Honolulu
Hueckeswagen, North Rhine-Westphalia, Germany	Hueckeswagen	North Rhine-Westphalia	Germany	51.14979	7.34471	Europe/Berlin
Las Gabias, Andalusia, Spain	Las Gabias	Andalusia	Spain	37.13548	-3.67029	Europe/Madrid
Buzi, Sofala, Mozambique	Buzi	Sofala	Mozambique	-19.86439	34.46735	Africa/Maputo
Kamuhanda / Ruyenzi, Southern Province, Rwanda	Kamuhanda / Ruyenzi	Southern Province	Rwanda	-1.96571	29.98462	Africa/Kigali
Tianjia, Chongqing, China	Tianjia	Chongqing	China	30.08963	105.85665	Asia/Shanghai
Kladow, Berlin, Germany	Kladow	Berlin	Germany	52.45423	13.14445	Europe/Berlin
Bon Air, Virginia, United States	Bon Air	Virginia	United States	37.52487	-77.55777	America/New_York
Saint-Cyr-l'Ecole, Ile-de-France, France	Saint-Cyr-l'Ecole	Ile-de-France	France	48.79865	2.06814	Europe/Paris
Ciudad Universitaria, Madrid, Spain	Ciudad Universitaria	Madrid	Spain	40.45595	-3.73839	Europe/Madrid
Carterton, England, United Kingdom	Carterton	England	United Kingdom	51.75905	-1.59435	Europe/London
Xiaojia, Chongqing, China	Xiaojia	Chongqing	China	30.28838	106.47031	Asia/Shanghai
Ripon, England, United Kingdom	Ripon	England	United Kingdom	54.13579	-1.52826	Europe/London
Matsushima, Miyagi, Japan	Matsushima	Miyagi	Japan	38.37357	141.06105	Asia/Tokyo
Takedamachi, Oita, Japan	Takedamachi	Oita	Japan	32.96667	131.4	Asia/Tokyo
Curundu, Panama	Curundu	Panama	Panama	8.97092	-79.54612	America/Panama
Kaleke Mandi, Punjab, Pakistan	Kaleke Mandi	Punjab	Pakistan	31.97597	73.59999	Asia/Karachi
Bonnyrigg, Scotland, United Kingdom	Bonnyrigg	Scotland	United Kingdom	55.87329	-3.1051	Europe/London
Oconomowoc, Wisconsin, United States	Oconomowoc	Wisconsin	United States	43.11167	-88.49927	America/Chicago
Taree, New South Wales, Australia	Taree	New South Wales	Australia	-31.91099	152.45387	Australia/Sydney
Ryotsu-minato, Niigata, Japan	Ryotsu-minato	Niigata	Japan	38.07817	138.43939	Asia/Tokyo
Hough, Ohio, United States	Hough	Ohio	United States	41.512	-81.63652	America/New_York
Vero Beach, Florida, United States	Vero Beach	Florida	United States	27.63864	-80.39727	America/New_York
Oberwinterthur (Kreis 2), Zurich, Switzerland	Oberwinterthur (Kreis 2)	Zurich	Switzerland	47.51692	8.76863	Europe/Zurich
Moi's Bridge, Uasin Gishu County, Kenya	Moi's Bridge	Uasin Gishu County	Kenya	0.87178	35.12213	Africa/Nairobi
San Pedro Carcha, Alta Verapaz, Guatemala	San Pedro Carcha	Alta Verapaz	Guatemala	15.47745	-90.31105	America/Guatemala
Ghedi, Lombardy, Italy	Ghedi	Lombardy	Italy	45.40204	10.27681	Europe/Rome
Khada, Uttar Pradesh, India	Khada	Uttar Pradesh	India	27.18333	83.88333	Asia/Kolkata
